[INFO] (lattice_cell.c: 543): starting lattice cell
[INFO] (lattice_cell.c: 465): Initialise: started
[INFO] (data_specification.c: 78): magic = ad130ad6, version = 1.0
[INFO] (lattice_cell.c: 494): my key is 736
[INFO] (lattice_cell.c: 501): I'm in position ( 9, 2)
[INFO] (lattice_cell.c: 507): my n key is 82
[INFO] (lattice_cell.c: 513): my U_X = -0.009051482193171978
[INFO] (lattice_cell.c: 514): my U_Y = 0.00040450849337503314
[INFO] (lattice_cell.c: 522): input_buffer initialised
[INFO] (recording.c: 563): Recording 1 regions, using output tag 0, size before trigger 7686392, time between triggers 50
[INFO] (recording.c: 665): Recording channel 0 configured to use 7686136 byte memory block starting at 0x668e2fbc
[INFO] (lattice_cell.c: 527): Recording flags = 0x00000001
[INFO] (lattice_cell.c: 555): setting timer to execute every 2000 microseconds
[INFO] (lattice_cell.c: 563): Starting

[INFO] (simulation.c: 159): Setting the runtime of this model to 50 starting at 0
[INFO] (simulation.c: 161): Setting the flag of infinite run for this model to 0
[INFO] (simulation.c: 175): Resuming
[INFO] (lattice_cell.c: 401): on tick 0 of 50
[INFO] (lattice_cell.c: 264): sending my position of 9 via multicast with key 736
[INFO] (lattice_cell.c: 228): n=1037925617 w=1038337705 s=1038735529 e=1038301511, nw=1021165537 sw=1021977415 se=102193925512008 ne=16
[INFO] (lattice_cell.c: 374): the key I receive is 17
[INFO] (lattice_cell.c: 374): the key I receive is 18
[INFO] (lattice_cell.c: 374): the key I receive is 19
[INFO] (lattice_cell.c: 374): the key I receive is 20
[INFO] (lattice_cell.c: 374): the key I receive is 21
[INFO] (lattice_cell.c: 374): the key I receive is 22
[INFO] (lattice_cell.c: 374): the key I receive is 657
[INFO] (lattice_cell.c: 374): the key I receive is 660
[INFO] (lattice_cell.c: 374): the key I receive is 663
[INFO] (lattice_cell.c: 374): the key I receive is 656
[INFO] (lattice_cell.c: 374): the key I receive is 659
1021131309
[16, 1037925615, 17, 1038341986, 18, 1038735527, 19, 1038297248, 20, 1021169589, 21, 1021981928, 22, 1021934761, 657, 1038326509, 660, 1021154952, 663, 1021141874, 656, 1037925625, 659, 1038312683]
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1037925632.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 9, current_payload = 1038349568.0, direction = 1
[INFO] (lattice_cell.c: 374): the key I receive is 728
[INFO] (lattice_cell.c: 374): the key I receive is 729
[INFO] (lattice_cell.c: 374): the key I receive is 730
[INFO] (lattice_cell.c: 374): the key I receive is 731
[INFO] (lattice_cell.c: 374): the key I receive is 732
[INFO] (lattice_cell.c: 374): the key I receive is 733
[INFO] (lattice_cell.c: 374): the key I receive is 734
[INFO] (lattice_cell.c: 374): the key I receive is 656
[INFO] (lattice_cell.c: 401): on tick 4 of 50
[ERROR] (lattice_cell.c: 164): didn't receive the correct number of fi_star
[ERROR] (lattice_cell.c: 165): only received 1 states
[INFO] (lattice_cell.c: 264): sending my position of 9 via multicast with key 736
[INFO] (lattice_cell.c: 228): n=1037915121 w=1038352669 s=1038744722 e=1038299624, nw=1021164328 sw=1021945332 se=1021949373 ne=1021118067
[728, 1037895078, 729, 1038340328, 730, 1038756868, 731, 1038312237, 732, 1021142268, 733, 1022003668, 734, 1022014917, 656, 1037921568]
[INFO] (lattice_cell.c: 180): current_key = 728, current_payload = 1037895104.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038340352.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 730, current_payload = 1038756864.0, direction = 2
[INFO] (lattice_cell.c: 180): current_key = 731, current_payload = 1038312256.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 732, current_payload = 1021142272.0, direction = 4
[INFO] (lattice_cell.c: 180): current_key = 733, current_payload = 1022003648.0, direction = 5
[INFO] (lattice_cell.c: 180): current_key = 734, current_payload = 1022014912.0, direction = 6
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 656, current_payload = 1037921536.0, direction = 0
[INFO] (lattice_cell.c: 374): the key I receive is 649
[INFO] (lattice_cell.c: 374): the key I receive is 650
[INFO] (lattice_cell.c: 374): the key I receive is 651
[INFO] (lattice_cell.c: 374): the key I receive is 652
[INFO] (lattice_cell.c: 374): the key I receive is 653
[INFO] (lattice_cell.c: 374): the key I receive is 654
[INFO] (lattice_cell.c: 374): the key I receive is 746
[INFO] (lattice_cell.c: 374): the key I receive is 747
[INFO] (lattice_cell.c: 401): on tick 5 of 50
[ERROR] (lattice_cell.c: 164): didn't receive the correct number of fi_star
[ERROR] (lattice_cell.c: 165): only received 2 states
[INFO] (lattice_cell.c: 264): sending my position of 9 via multicast with key 736
[INFO] (lattice_cell.c: 228): n=1037915880 w=1038352293 s=1038745481 e=1038298103, nw=1021167312 sw=1021948441 se=1021947712008 ne=665
891021116608
[649, 1038325699, 650, 1038779470, 651, 1038311873, 652, 1021114193, 653, 1022009585, 654, 1021994931, 746, 1038186847, 747, 1038316807, 665, 1038326509]
[INFO] (lattice_cell.c: 180): current_key = 649, current_payload = 1038325696.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 650, current_payload = 1038779456.0, direction = 2
[INFO] (lattice_cell.c: 180): current_key = 651, current_payload = 1038311872.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 652, current_payload = 1021114176.0, direction = 4
[INFO] (lattice_cell.c: 180): current_key = 653, current_payload = 1022009600.0, direction = 5
[INFO] (lattice_cell.c: 180): current_key = 654, current_payload = 1021994944.0, direction = 6
[INFO] (lattice_cell.c: 180): current_key = 746, current_payload = 1038186816.0, direction = 2
[INFO] (lattice_cell.c: 180): current_key = 747, current_payload = 1038316800.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 665, current_payload = 1038326528.0, direction = 1
[INFO] (lattice_cell.c: 374): the key I receive is 728
[INFO] (lattice_cell.c: 374): the key I receive is 729
[INFO] (lattice_cell.c: 374): the key I receive is 730
[INFO] (lattice_cell.c: 374): the key I receive is 731
[INFO] (lattice_cell.c: 374): the key I receive is 733
[INFO] (lattice_cell.c: 374): the key I receive is 657
[INFO] (lattice_cell.c: 374): the key I receive is 658
[INFO] (lattice_cell.c: 374): the key I receive is 659
[INFO] (lattice_cell.c: 401): on tick 6 of 50
[ERROR] (lattice_cell.c: 164): didn't receive the correct number of fi_star
[ERROR] (lattice_cell.c: 165): only received 2 states
[INFO] (lattice_cell.c: 264): sending my position of 9 via multicast with key 736
[INFO] (lattice_cell.c: 228): n=1037908624 w=1038337053 s=1038753209 e=1038301735, nw=1021190119 sw=1021940487 se=1021971163 ne=1021124170
[728, 1037896639, 729, 1038339743, 730, 1038757150, 731, 1038311457, 733, 1022002377, 657, 1038329760, 658, 1038731478, 659, 1038315934]
[INFO] (lattice_cell.c: 180): current_key = 728, current_payload = 1037896640.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038339712.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 730, current_payload = 1038757120.0, direction = 2
[INFO] (lattice_cell.c: 180): current_key = 731, current_payload = 1038311488.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 733, current_payload = 1022002368.0, direction = 5
[INFO] (lattice_cell.c: 180): current_key = 657, current_payload = 1038329728.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 658, current_payload = 1038731456.0, direction = 2
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 659, current_payload = 1038315904.0, direction = 3
